chrom	pos	cM_m	cM_f	LG
CHR3	35215413	17.002	61.111	LG05
CHR3	35215424	15.613	54.167	LG05
CHR3	35285904	5.891	48.611	LG05
CHR3	35516027	18.391	62.500	LG05
CHR3	35632104	17.002	61.111	LG05
CHR3	35632116	17.002	61.111	LG05
CHR3	35661332	18.391	62.500	LG05
CHR3	35661362	17.002	61.111	LG05
CHR3	35661367	17.002	62.500	LG05
CHR3	35661370	18.391	62.500	LG05
CHR3	35661371	18.391	62.500	LG05
CHR3	35661377	18.391	62.500	LG05
CHR3	35661412	18.391	62.500	LG05
CHR3	35683638	17.002	61.111	LG05
CHR3	35701787	18.391	66.667	LG05
CHR3	35784146	18.391	62.500	LG05
CHR3	36226010	17.002	62.500	LG05
CHR3	36226018	17.002	62.500	LG05
CHR3	36226022	18.391	63.889	LG05
CHR3	36226027	18.391	62.500	LG05
CHR3	36226032	18.391	63.889	LG05
CHR3	36253460	18.391	66.667	LG05
CHR3	36258065	18.391	66.667	LG05
CHR3	36258122	18.391	66.667	LG05
CHR3	36258181	18.391	66.667	LG05
CHR3	36258188	18.391	66.667	LG05
CHR3	36258211	18.391	66.667	LG05
CHR3	36258214	18.391	66.667	LG05
CHR3	36258228	18.391	66.667	LG05
CHR3	36258236	18.391	66.667	LG05
CHR3	36490985	18.391	63.889	LG05
CHR3	36490993	18.391	62.500	LG05
CHR3	36491008	23.946	102.778	LG05
CHR3	36491015	5.891	43.056	LG05
CHR3	36491032	17.002	62.500	LG05
CHR3	36491043	18.391	62.500	LG05
CHR3	36531536	15.613	55.556	LG05
CHR3	36531584	17.002	55.556	LG05
CHR3	36581158	18.391	66.667	LG05
CHR3	36626562	17.002	62.500	LG05
CHR3	36626563	17.002	62.500	LG05
CHR3	36626565	18.391	62.500	LG05
CHR3	36626566	17.002	62.500	LG05
CHR3	36678435	17.002	56.944	LG05
CHR3	36678442	18.391	65.278	LG05
CHR3	37038223	18.391	66.667	LG05
CHR3	3709941	5.891	20.833	LG05
CHR3	37313146	18.391	63.889	LG05
CHR3	37313286	5.891	47.222	LG05
CHR3	37445255	15.613	54.167	LG05
CHR3	37445256	7.280	51.389	LG05
CHR3	37469857	18.391	66.667	LG05
CHR3	37503466	18.391	66.667	LG05
CHR3	37503469	23.946	102.778	LG05
CHR3	3778572	5.891	19.444	LG05
CHR3	37852028	18.391	66.667	LG05
CHR3	37913938	17.002	62.500	LG05
CHR3	37913953	18.391	66.667	LG05
CHR3	38152148	18.391	66.667	LG05
CHR3	38152171	18.391	66.667	LG05
CHR3	38186710	18.391	66.667	LG05
CHR3	38186843	18.391	66.667	LG05
CHR3	38186858	18.391	66.667	LG05
CHR3	38198595	18.391	66.667	LG05
CHR3	38198596	17.002	61.111	LG05
CHR3	38198606	18.391	65.278	LG05
CHR3	38203829	18.391	66.667	LG05
CHR3	38203926	15.613	54.167	LG05
CHR3	3835308	5.891	22.222	LG05
CHR3	3835328	5.891	31.944	LG05
CHR3	3835372	5.891	30.556	LG05
CHR3	38379539	18.391	66.667	LG05
CHR3	38429927	18.391	66.667	LG05
CHR3	38514477	18.391	66.667	LG05
CHR3	38548666	17.002	59.722	LG05
CHR3	38548675	18.391	68.056	LG05
CHR3	38548684	18.391	68.056	LG05
CHR3	38548717	18.391	66.667	LG05
CHR3	38548743	18.391	66.667	LG05
CHR3	38548759	18.391	65.278	LG05
CHR3	38562389	18.391	65.278	LG05
CHR3	38570992	18.391	65.278	LG05
CHR3	38929741	14.224	54.167	LG05
CHR3	38929805	14.224	54.167	LG05
CHR3	38983504	1.724	1.389	LG05
CHR3	38986276	18.391	66.667	LG05
CHR3	39078769	29.780	106.944	LG05
CHR3	39244909	18.391	65.278	LG05
CHR3	39244933	7.280	52.778	LG05
CHR3	39244939	5.891	48.611	LG05
CHR3	39244960	18.391	63.889	LG05
CHR3	39244977	18.391	68.056	LG05
CHR3	39245002	18.391	65.278	LG05
CHR3	39268508	18.391	65.278	LG05
CHR3	39268511	18.391	62.500	LG05
CHR3	39268522	18.391	65.278	LG05
CHR3	39268584	18.391	65.278	LG05
CHR3	39317487	18.391	69.444	LG05
CHR3	39317509	18.391	68.056	LG05
CHR3	39317515	18.391	62.500	LG05
CHR3	39328243	18.391	68.056	LG05
CHR3	39328246	18.391	68.056	LG05
CHR3	39328250	18.391	68.056	LG05
CHR3	3939309	17.002	62.500	LG05
CHR3	39407045	18.391	72.222	LG05
CHR3	39407068	18.391	72.222	LG05
CHR3	39621386	18.391	76.389	LG05
CHR3	39621389	18.391	76.389	LG05
CHR3	39621405	18.391	76.389	LG05
CHR3	39621457	18.391	68.056	LG05
CHR3	39669148	18.391	73.611	LG05
CHR3	39893913	18.391	75.000	LG05
CHR3	39893918	18.391	75.000	LG05
CHR3	39893919	18.391	75.000	LG05
CHR3	39912752	18.391	75.000	LG05
CHR3	39912756	17.002	62.500	LG05
CHR3	39982755	18.391	63.889	LG05
CHR3	39982775	18.391	75.000	LG05
CHR3	39982806	18.391	76.389	LG05
CHR3	39982809	18.391	73.611	LG05
CHR3	39982820	18.391	75.000	LG05
CHR3	40092606	18.391	75.000	LG05
CHR3	40099322	18.391	73.611	LG05
CHR3	40099334	18.391	73.611	LG05
CHR3	40099355	18.391	73.611	LG05
CHR3	40100520	18.391	75.000	LG05
CHR3	40100523	18.391	75.000	LG05
CHR3	40401828	18.391	75.000	LG05
CHR3	40401852	18.391	75.000	LG05
CHR3	4056425	5.891	23.611	LG05
CHR3	40935748	18.391	79.167	LG05
CHR3	41151877	18.391	77.778	LG05
CHR3	41151928	18.391	77.778	LG05
CHR3	41153051	18.391	77.778	LG05
CHR3	41153054	18.391	77.778	LG05
CHR3	41172247	18.391	77.778	LG05
CHR3	41335827	18.391	77.778	LG05
CHR3	4138378	15.613	54.167	LG05
CHR3	4138546	15.613	55.556	LG05
CHR3	41528269	18.391	66.667	LG05
CHR3	42312721	18.391	87.500	LG05
CHR3	42607392	23.946	102.778	LG05
CHR3	42622535	18.391	66.667	LG05
CHR3	42622551	18.391	63.889	LG05
CHR3	42648437	19.780	88.889	LG05
CHR3	42648451	19.780	88.889	LG05
CHR3	42773396	18.391	88.889	LG05
CHR3	42773426	18.391	88.889	LG05
CHR3	42855165	19.780	88.889	LG05
CHR3	42855178	19.780	88.889	LG05
CHR3	42855180	19.780	88.889	LG05
CHR3	42855187	18.391	88.889	LG05
CHR3	42855277	18.391	88.889	LG05
CHR3	42855296	46.446	106.944	LG05
CHR3	42872427	19.780	90.278	LG05
CHR3	42885428	22.557	97.222	LG05
CHR3	42885430	22.557	91.667	LG05
CHR3	42885438	22.557	91.667	LG05
CHR3	42885442	22.557	91.667	LG05
CHR3	42885482	22.557	91.667	LG05
CHR3	42895907	23.946	100.000	LG05
CHR3	42895918	19.780	88.889	LG05
CHR3	42895948	23.946	100.000	LG05
CHR3	43050037	19.780	90.278	LG05
CHR3	43050098	18.391	87.500	LG05
CHR3	43454809	23.946	100.000	LG05
CHR3	43470263	22.557	94.444	LG05
CHR3	43523120	29.780	106.944	LG05
CHR3	43595347	22.557	91.667	LG05
CHR3	43595348	22.557	91.667	LG05
CHR3	43595410	22.557	94.444	LG05
CHR3	43654239	23.946	100.000	LG05
CHR3	43654240	23.946	100.000	LG05
CHR3	43654272	23.946	100.000	LG05
CHR3	43654288	23.946	101.389	LG05
CHR3	43654301	23.946	100.000	LG05
CHR3	43654376	23.946	101.389	LG05
CHR3	43654384	23.946	100.000	LG05
CHR3	43666279	21.169	91.667	LG05
CHR3	43666321	21.169	91.667	LG05
CHR3	43815510	22.557	93.056	LG05
CHR3	43815516	22.557	91.667	LG05
CHR3	43901263	19.780	91.667	LG05
CHR3	43916780	18.391	88.889	LG05
CHR3	43916801	22.557	98.611	LG05
CHR3	43916807	22.557	98.611	LG05
CHR3	43916808	22.557	98.611	LG05
CHR3	43916813	22.557	98.611	LG05
CHR3	43916814	22.557	98.611	LG05
CHR3	43916822	22.557	98.611	LG05
CHR3	43916849	22.557	98.611	LG05
CHR3	4394741	18.391	62.500	LG05
CHR3	4394858	1.724	1.389	LG05
CHR3	44056330	15.613	55.556	LG05
CHR3	44061375	29.780	106.944	LG05
CHR3	44118023	17.002	55.556	LG05
CHR3	44488534	23.946	102.778	LG05
CHR3	44520014	19.780	90.278	LG05
CHR3	44659371	23.946	102.778	LG05
CHR3	44659415	28.113	106.944	LG05
CHR3	44659434	28.113	106.944	LG05
CHR3	44700373	46.446	106.944	LG05
CHR3	44728460	28.113	106.944	LG05
CHR3	44729106	46.446	106.944	LG05
CHR3	44796411	23.946	105.556	LG05
CHR3	44826154	28.113	105.556	LG05
CHR3	44875579	28.113	106.944	LG05
CHR3	45100707	28.113	106.944	LG05
CHR3	45337440	46.446	111.292	LG05
CHR3	45417560	22.557	98.611	LG05
CHR3	45417562	46.446	111.292	LG05
CHR3	45417605	18.391	62.500	LG05
CHR3	45605801	23.946	105.556	LG05
CHR3	4630004	5.891	25.000	LG05
CHR3	4630022	5.891	25.000	LG05
CHR3	4630029	5.891	25.000	LG05
CHR3	4630079	5.891	25.000	LG05
CHR3	4674205	5.891	25.000	LG05
CHR3	4674267	5.891	6.944	LG05
CHR3	4674274	5.891	6.944	LG05
CHR3	4885012	5.891	30.556	LG05
CHR3	4885073	5.891	30.556	LG05
CHR3	4885145	5.891	27.778	LG05
CHR3	5022480	5.891	26.389	LG05
CHR3	5022491	17.002	55.556	LG05
CHR3	5022493	15.613	55.556	LG05
CHR3	5022512	17.002	62.500	LG05
CHR3	5022513	5.891	25.000	LG05
CHR3	5022525	17.002	61.111	LG05
CHR3	5022531	5.891	25.000	LG05
CHR3	5022555	17.002	59.722	LG05
CHR3	5045197	5.891	25.000	LG05
CHR3	5045200	5.891	25.000	LG05
CHR3	5066591	5.891	25.000	LG05
CHR3	5163187	5.891	27.778	LG05
CHR3	5192038	5.891	26.389	LG05
CHR3	5345110	5.891	26.389	LG05
CHR3	5345145	5.891	23.611	LG05
CHR3	5563920	5.891	27.778	LG05
CHR3	5563949	5.891	26.389	LG05
CHR3	5563970	5.891	27.778	LG05
CHR3	5699608	5.891	26.389	LG05
CHR3	5699633	5.891	29.167	LG05
CHR3	5699668	5.891	27.778	LG05
CHR3	5733443	5.891	30.556	LG05
CHR3	5733446	5.891	27.778	LG05
CHR3	5784662	15.613	54.167	LG05
CHR3	5891246	5.891	27.778	LG05
CHR3	5894276	5.891	27.778	LG05
CHR3	6026944	5.891	29.167	LG05
CHR3	6026983	5.891	29.167	LG05
CHR3	6083919	5.891	27.778	LG05
CHR3	6083933	5.891	26.389	LG05
CHR3	6483472	5.891	27.778	LG05
CHR3	6727053	5.891	30.556	LG05
CHR3	6818131	23.946	101.389	LG05
CHR3	688002	22.557	98.611	LG05
CHR3	6936976	5.891	37.500	LG05
CHR3	6937311	15.613	55.556	LG05
CHR3	7085100	5.891	30.556	LG05
CHR3	7085117	5.891	31.944	LG05
CHR3	7085124	5.891	31.944	LG05
CHR3	7091036	5.891	31.944	LG05
CHR3	7139453	5.891	30.556	LG05
CHR3	7185023	5.891	31.944	LG05
CHR3	7185080	5.891	30.556	LG05
CHR3	7185086	5.891	31.944	LG05
CHR3	7196897	5.891	31.944	LG05
CHR3	7196955	5.891	30.556	LG05
CHR3	7237231	5.891	30.556	LG05
CHR3	7237243	5.891	37.500	LG05
CHR3	7237260	5.891	30.556	LG05
CHR3	7237298	5.891	31.944	LG05
CHR3	725158	0.000	0.000	LG05
CHR3	7440895	5.891	29.167	LG05
CHR3	7660992	5.891	33.333	LG05
CHR3	7660993	5.891	34.722	LG05
CHR3	7661009	5.891	34.722	LG05
CHR3	7788727	5.891	33.333	LG05
CHR3	7972184	5.891	33.333	LG05
CHR3	8036306	5.891	33.333	LG05
CHR3	8036322	5.891	33.333	LG05
CHR3	8173746	5.891	34.722	LG05
CHR3	8294052	5.891	30.556	LG05
CHR3	8295704	29.780	106.944	LG05
CHR3	8882000	5.891	33.333	LG05
CHR3	8882092	5.891	38.889	LG05
CHR3	8889441	5.891	34.722	LG05
CHR3	8889480	5.891	38.889	LG05
CHR3	9094966	5.891	40.278	LG05
CHR3	9112276	5.891	31.944	LG05
CHR3	920912	1.724	1.389	LG05
CHR3	9228107	4.502	6.944	LG05
CHR3	9228119	4.502	6.944	LG05
CHR3	9350597	5.891	38.889	LG05
CHR3	9350605	5.891	38.889	LG05
CHR3	9350619	5.891	38.889	LG05
CHR3	9350623	5.891	38.889	LG05
CHR3	9361556	5.891	37.500	LG05
CHR3	9421610	5.891	37.500	LG05
CHR3	9514571	5.891	37.500	LG05
CHR3	9620635	5.891	44.444	LG05
CHR3	9620637	5.891	37.500	LG05
CHR3	9620640	5.891	43.056	LG05
CHR3	9620661	5.891	44.444	LG05
CHR3	9620674	5.891	38.889	LG05
CHR3	9620682	5.891	36.111	LG05
CHR3	9620689	5.891	37.500	LG05
CHR3	9620696	5.891	33.333	LG05
CHR3	9620720	5.891	33.333	LG05
CHR3	9620734	5.891	37.500	LG05
CHR3	9620760	5.891	31.944	LG05
CHR3	9620766	5.891	38.889	LG05
CHR3	9620768	5.891	31.944	LG05
CHR3	9620795	5.891	33.333	LG05
CHR3	9661343	1.724	4.167	LG05
CHR3	9902157	5.891	38.889	LG05
CHR3	9918541	5.891	34.722	LG05
CHR3	9973582	5.891	36.111	LG05
CHR3	9990824	5.891	37.500	LG05
CHR3	9990837	5.891	37.500	LG05
chrom	pos	cM_m	cM_f	LG
CHR6	10095437	20.128	73.509	LG06
CHR6	10095455	21.517	86.009	LG06
CHR6	10095469	20.128	74.898	LG06
CHR6	1012382	24.294	123.509	LG06
CHR6	1012397	22.905	123.509	LG06
CHR6	10364041	20.128	72.120	LG06
CHR6	1070053	24.294	123.509	LG06
CHR6	1070079	24.294	124.898	LG06
CHR6	10870785	20.128	70.731	LG06
CHR6	10870969	20.128	63.787	LG06
CHR6	10932743	20.128	63.787	LG06
CHR6	10932771	20.128	63.787	LG06
CHR6	11060194	20.128	65.176	LG06
CHR6	11129507	20.128	70.731	LG06
CHR6	11176355	20.128	59.620	LG06
CHR6	11176375	21.517	77.676	LG06
CHR6	11176421	20.128	72.120	LG06
CHR6	1134513	22.905	123.509	LG06
CHR6	11442468	20.128	72.120	LG06
CHR6	11442482	20.128	72.120	LG06
CHR6	11468440	20.128	67.954	LG06
CHR6	11597928	21.517	77.676	LG06
CHR6	11659089	20.128	58.231	LG06
CHR6	11816883	20.128	70.731	LG06
CHR6	11827346	20.128	72.120	LG06
CHR6	11827349	20.128	72.120	LG06
CHR6	11827369	20.128	72.120	LG06
CHR6	11973097	20.128	67.954	LG06
CHR6	11973108	20.128	67.954	LG06
CHR6	11973133	20.128	67.954	LG06
CHR6	12042577	20.128	72.120	LG06
CHR6	12042622	20.128	72.120	LG06
CHR6	12042641	20.128	67.954	LG06
CHR6	12042642	20.128	67.954	LG06
CHR6	12042715	21.517	76.287	LG06
CHR6	12135953	20.128	63.787	LG06
CHR6	12135962	20.128	65.176	LG06
CHR6	12135964	21.517	86.009	LG06
CHR6	12170260	20.128	69.342	LG06
CHR6	12170266	20.128	67.954	LG06
CHR6	122071	27.072	134.237	LG06
CHR6	122098	27.072	134.237	LG06
CHR6	122107	24.294	130.789	LG06
CHR6	1224269	22.905	123.509	LG06
CHR6	12853899	20.128	70.731	LG06
CHR6	12853986	20.128	70.731	LG06
CHR6	1288185	24.294	123.509	LG06
CHR6	12889625	20.128	73.509	LG06
CHR6	12925885	20.128	72.120	LG06
CHR6	12925891	20.128	61.009	LG06
CHR6	12925914	20.128	72.120	LG06
CHR6	12925926	20.128	72.120	LG06
CHR6	12925938	20.128	72.120	LG06
CHR6	12947020	20.128	70.731	LG06
CHR6	13478291	20.128	67.954	LG06
CHR6	17071600	20.128	69.342	LG06
CHR6	1724992	22.905	120.731	LG06
CHR6	1724999	22.905	117.954	LG06
CHR6	174719	27.072	134.237	LG06
CHR6	174746	24.294	127.676	LG06
CHR6	174774	27.072	134.237	LG06
CHR6	17861259	21.517	77.676	LG06
CHR6	17861332	21.517	77.676	LG06
CHR6	17862781	21.517	77.676	LG06
CHR6	17968570	20.128	72.120	LG06
CHR6	18108043	20.128	69.342	LG06
CHR6	18108082	20.128	69.342	LG06
CHR6	18308172	20.128	65.176	LG06
CHR6	18308177	20.128	72.120	LG06
CHR6	18308203	20.128	65.176	LG06
CHR6	18308214	20.128	65.176	LG06
CHR6	18308236	20.128	65.176	LG06
CHR6	18308278	20.128	65.176	LG06
CHR6	18308293	20.128	65.176	LG06
CHR6	18308314	20.128	65.176	LG06
CHR6	18308325	20.128	65.176	LG06
CHR6	18308333	20.128	65.176	LG06
CHR6	18332469	20.128	65.176	LG06
CHR6	18332485	20.128	65.176	LG06
CHR6	18332518	20.128	65.176	LG06
CHR6	18332523	20.128	65.176	LG06
CHR6	18332529	20.128	65.176	LG06
CHR6	18332534	21.517	84.620	LG06
CHR6	18332557	20.128	65.176	LG06
CHR6	18617442	20.128	70.731	LG06
CHR6	1906247	22.905	113.787	LG06
CHR6	1921731	22.905	109.620	LG06
CHR6	19445488	20.128	70.731	LG06
CHR6	19464065	20.128	69.342	LG06
CHR6	1982277	22.905	109.620	LG06
CHR6	19920280	20.128	70.731	LG06
CHR6	19950946	20.128	70.731	LG06
CHR6	19998598	20.128	67.954	LG06
CHR6	19998635	20.128	69.342	LG06
CHR6	19998637	20.128	69.342	LG06
CHR6	19998641	20.128	67.954	LG06
CHR6	20166970	20.128	67.954	LG06
CHR6	20353742	21.517	86.009	LG06
CHR6	20681903	20.128	62.398	LG06
CHR6	20692759	21.517	86.009	LG06
CHR6	20792433	20.128	61.009	LG06
CHR6	20796964	20.128	63.787	LG06
CHR6	20796968	20.128	63.787	LG06
CHR6	20796974	20.128	62.398	LG06
CHR6	20796984	20.128	63.787	LG06
CHR6	20832671	20.128	61.009	LG06
CHR6	20832715	20.128	61.009	LG06
CHR6	20910959	20.128	63.787	LG06
CHR6	20910986	20.128	63.787	LG06
CHR6	20998599	20.128	62.398	LG06
CHR6	21224714	20.128	67.954	LG06
CHR6	21224773	20.128	67.954	LG06
CHR6	21589141	21.517	77.676	LG06
CHR6	21863963	20.128	62.398	LG06
CHR6	21863984	20.128	61.009	LG06
CHR6	21863987	20.128	61.009	LG06
CHR6	21875932	20.128	63.787	LG06
CHR6	21895046	20.128	61.009	LG06
CHR6	21949957	20.128	61.009	LG06
CHR6	21949971	20.128	61.009	LG06
CHR6	21949986	20.128	61.009	LG06
CHR6	21949995	20.128	61.009	LG06
CHR6	21980466	20.128	65.176	LG06
CHR6	21980507	20.128	65.176	LG06
CHR6	22062167	20.128	61.009	LG06
CHR6	22062182	20.128	65.176	LG06
CHR6	22133016	20.128	61.009	LG06
CHR6	22133064	20.128	62.398	LG06
CHR6	22135268	20.128	61.009	LG06
CHR6	22405509	20.128	72.120	LG06
CHR6	22405510	20.128	70.731	LG06
CHR6	22405530	20.128	72.120	LG06
CHR6	22503693	21.517	77.676	LG06
CHR6	22503754	20.128	67.954	LG06
CHR6	22571084	20.128	67.954	LG06
CHR6	22597021	20.128	72.120	LG06
CHR6	22597461	20.128	69.342	LG06
CHR6	22774606	20.128	67.954	LG06
CHR6	22774625	20.128	67.954	LG06
CHR6	22774691	20.128	63.787	LG06
CHR6	22774696	20.128	63.787	LG06
CHR6	22774727	20.128	70.731	LG06
CHR6	22774735	20.128	65.176	LG06
CHR6	22827032	20.128	67.954	LG06
CHR6	23055272	20.128	67.954	LG06
CHR6	23175221	20.128	72.120	LG06
CHR6	23175243	20.128	70.731	LG06
CHR6	23175278	20.128	70.731	LG06
CHR6	23175294	20.128	70.731	LG06
CHR6	23175310	20.128	72.120	LG06
CHR6	23180048	20.128	70.731	LG06
CHR6	23261457	20.128	69.342	LG06
CHR6	23307902	20.128	69.342	LG06
CHR6	23307943	20.128	69.342	LG06
CHR6	23338051	20.128	62.398	LG06
CHR6	23338061	20.128	63.787	LG06
CHR6	23338176	20.128	62.398	LG06
CHR6	23386925	21.517	76.287	LG06
CHR6	23387101	20.128	67.954	LG06
CHR6	23407870	21.517	76.287	LG06
CHR6	23430317	20.128	67.954	LG06
CHR6	23430323	20.128	72.120	LG06
CHR6	23430325	20.128	69.342	LG06
CHR6	23430326	22.905	99.898	LG06
CHR6	23430341	20.128	70.731	LG06
CHR6	23430352	20.128	70.731	LG06
CHR6	23430354	20.128	67.954	LG06
CHR6	23430357	22.905	99.898	LG06
CHR6	23486037	20.128	67.954	LG06
CHR6	23813147	20.128	72.120	LG06
CHR6	23813150	20.128	72.120	LG06
CHR6	23813181	20.128	72.120	LG06
CHR6	23813182	20.128	72.120	LG06
CHR6	23813183	20.128	72.120	LG06
CHR6	23813187	20.128	72.120	LG06
CHR6	23840014	20.128	72.120	LG06
CHR6	23860840	20.128	72.120	LG06
CHR6	23860879	20.128	72.120	LG06
CHR6	23860901	20.128	72.120	LG06
CHR6	23874604	20.128	69.342	LG06
CHR6	24079912	20.128	70.731	LG06
CHR6	24113923	20.128	61.009	LG06
CHR6	24113949	20.128	61.009	LG06
CHR6	24166675	21.517	76.287	LG06
CHR6	24198364	20.128	69.342	LG06
CHR6	24198372	20.128	67.954	LG06
CHR6	24198392	20.128	62.398	LG06
CHR6	24198410	20.128	67.954	LG06
CHR6	24198431	20.128	67.954	LG06
CHR6	2419979	22.905	99.898	LG06
CHR6	24210285	20.128	72.120	LG06
CHR6	24210332	20.128	58.231	LG06
CHR6	24341701	20.128	70.731	LG06
CHR6	24370655	20.128	67.954	LG06
CHR6	2451268	22.905	106.842	LG06
CHR6	2451274	22.905	117.954	LG06
CHR6	2451385	22.905	106.842	LG06
CHR6	2451407	22.905	106.842	LG06
CHR6	2451419	22.905	106.842	LG06
CHR6	24567350	20.128	61.009	LG06
CHR6	24693208	2.703	0.000	LG06
CHR6	24760306	20.128	65.176	LG06
CHR6	24802631	20.128	61.009	LG06
CHR6	24802687	20.128	61.009	LG06
CHR6	24802702	20.128	61.009	LG06
CHR6	24837364	20.128	61.009	LG06
CHR6	24870038	20.128	61.009	LG06
CHR6	25011142	21.517	84.620	LG06
CHR6	25011189	21.517	87.398	LG06
CHR6	25077465	20.128	72.120	LG06
CHR6	25320591	20.128	61.009	LG06
CHR6	2554037	22.905	99.898	LG06
CHR6	2554042	21.517	99.898	LG06
CHR6	25596817	20.128	70.731	LG06
CHR6	25596830	20.128	69.342	LG06
CHR6	25596860	20.128	70.731	LG06
CHR6	25596864	20.128	70.731	LG06
CHR6	25647802	20.128	69.342	LG06
CHR6	25729263	20.128	67.954	LG06
CHR6	25729273	20.128	69.342	LG06
CHR6	2595366	22.905	105.454	LG06
CHR6	26020260	20.128	67.954	LG06
CHR6	26051452	21.517	86.009	LG06
CHR6	26051465	21.517	81.842	LG06
CHR6	26051471	21.517	86.009	LG06
CHR6	26193072	20.128	65.176	LG06
CHR6	26193080	20.128	65.176	LG06
CHR6	26386890	20.128	61.009	LG06
CHR6	26411315	20.128	65.176	LG06
CHR6	26429808	20.128	65.176	LG06
CHR6	26429848	20.128	63.787	LG06
CHR6	26455805	20.128	61.009	LG06
CHR6	26455807	20.128	61.009	LG06
CHR6	26455838	20.128	67.954	LG06
CHR6	26455843	20.128	62.398	LG06
CHR6	26455917	20.128	63.787	LG06
CHR6	26619800	20.128	70.731	LG06
CHR6	26648174	20.128	62.398	LG06
CHR6	26648175	20.128	69.342	LG06
CHR6	26648181	20.128	70.731	LG06
CHR6	26648187	20.128	62.398	LG06
CHR6	26648198	20.128	69.342	LG06
CHR6	26648199	20.128	73.509	LG06
CHR6	26738218	20.128	65.176	LG06
CHR6	26738249	20.128	65.176	LG06
CHR6	26763318	20.128	61.009	LG06
CHR6	26810283	21.517	86.009	LG06
CHR6	26810291	20.128	61.009	LG06
CHR6	26810296	20.128	72.120	LG06
CHR6	26810315	21.517	86.009	LG06
CHR6	26810324	21.517	86.009	LG06
CHR6	26810327	21.517	86.009	LG06
CHR6	26810335	20.128	70.731	LG06
CHR6	26810343	20.128	72.120	LG06
CHR6	26810344	20.128	56.842	LG06
CHR6	26810345	20.128	70.731	LG06
CHR6	26814577	20.128	61.009	LG06
CHR6	26814618	20.128	62.398	LG06
CHR6	26814633	20.128	61.009	LG06
CHR6	26814645	20.128	61.009	LG06
CHR6	27023427	20.128	56.842	LG06
CHR6	27132094	21.517	79.065	LG06
CHR6	2744711	22.905	117.954	LG06
CHR6	2744729	22.905	106.842	LG06
CHR6	27484296	20.128	61.009	LG06
CHR6	27520189	20.128	65.176	LG06
CHR6	27677439	21.517	92.954	LG06
CHR6	27700916	20.128	59.620	LG06
CHR6	27827638	20.128	61.009	LG06
CHR6	2786788	22.905	104.065	LG06
CHR6	27940394	20.128	55.454	LG06
CHR6	27941441	20.128	72.120	LG06
CHR6	27941461	20.128	56.842	LG06
CHR6	27954295	20.128	58.231	LG06
CHR6	27956188	20.128	55.454	LG06
CHR6	28035944	20.128	56.842	LG06
CHR6	28035988	20.128	58.231	LG06
CHR6	28110318	20.128	58.231	LG06
CHR6	28110319	20.128	62.398	LG06
CHR6	28110329	20.128	61.009	LG06
CHR6	28110330	20.128	58.231	LG06
CHR6	28110335	20.128	58.231	LG06
CHR6	28110342	20.128	58.231	LG06
CHR6	28110345	20.128	62.398	LG06
CHR6	28110348	20.128	58.231	LG06
CHR6	28110358	20.128	61.009	LG06
CHR6	28166359	20.128	58.231	LG06
CHR6	28166399	20.128	62.398	LG06
CHR6	28166441	20.128	61.009	LG06
CHR6	28231679	20.128	56.842	LG06
CHR6	28360623	20.128	55.454	LG06
CHR6	28360630	20.128	55.454	LG06
CHR6	28360635	20.128	55.454	LG06
CHR6	28360707	20.128	55.454	LG06
CHR6	28384488	20.128	58.231	LG06
CHR6	28447483	0.000	0.000	LG06
CHR6	28448277	20.128	56.842	LG06
CHR6	28448306	20.128	62.398	LG06
CHR6	28448347	20.128	55.454	LG06
CHR6	28448348	20.128	55.454	LG06
CHR6	28469590	20.128	55.454	LG06
CHR6	28469595	20.128	67.954	LG06
CHR6	28555676	20.128	58.231	LG06
CHR6	28555677	20.128	55.454	LG06
CHR6	28897466	20.128	58.231	LG06
CHR6	28897476	20.128	58.231	LG06
CHR6	29049492	20.128	54.065	LG06
CHR6	29049496	20.128	54.065	LG06
CHR6	29088735	20.128	52.676	LG06
CHR6	29088739	20.128	52.676	LG06
CHR6	29088741	20.128	52.676	LG06
CHR6	29110982	20.128	52.676	LG06
CHR6	29111121	20.128	51.287	LG06
CHR6	29171449	20.128	52.676	LG06
CHR6	29171475	20.128	52.676	LG06
CHR6	29181810	20.128	59.620	LG06
CHR6	29181854	20.128	58.231	LG06
CHR6	29181879	20.128	52.676	LG06
CHR6	29233604	20.128	52.676	LG06
CHR6	29233608	20.128	52.676	LG06
CHR6	29233632	20.128	52.676	LG06
CHR6	29233640	20.128	52.676	LG06
CHR6	29233676	20.128	72.120	LG06
CHR6	29233716	20.128	52.676	LG06
CHR6	29305600	21.517	86.009	LG06
CHR6	29445076	20.128	55.454	LG06
CHR6	2953558	21.517	95.731	LG06
CHR6	2953565	22.905	104.065	LG06
CHR6	2963568	22.905	102.676	LG06
CHR6	2963577	21.517	99.898	LG06
CHR6	2963604	22.905	104.065	LG06
CHR6	29676176	20.128	52.676	LG06
CHR6	29676190	20.128	52.676	LG06
CHR6	2968418	22.905	104.065	LG06
CHR6	29689265	20.128	67.954	LG06
CHR6	2970841	22.905	104.065	LG06
CHR6	2970855	22.905	104.065	LG06
CHR6	29776122	20.128	58.231	LG06
CHR6	29776153	20.128	54.065	LG06
CHR6	29776155	20.128	58.231	LG06
CHR6	29894038	20.128	52.676	LG06
CHR6	29894074	21.517	86.009	LG06
CHR6	29982285	20.128	52.676	LG06
CHR6	29982309	20.128	52.676	LG06
